# t = 0.00 hr
# x	T
0.000000	300.000000
0.050000	146.887113
0.100000	110.992007
0.150000	102.576917
0.200000	100.604121
0.250000	100.141627
0.300000	100.033202
0.350000	100.007784
0.400000	100.001823
0.450000	100.000422
0.500000	100.000075
0.550000	99.999917
0.600000	99.999549
0.650000	99.998055
0.700000	99.991700
0.750000	99.964593
0.800000	99.848970
0.850000	99.355771
0.900000	97.251998
0.950000	88.278222
1.000000	300.000000


# t = 0.10 hr
# x	T
0.000000	300.000000
0.050000	246.153822
0.100000	196.691579
0.150000	160.096995
0.200000	131.894189
0.250000	116.490097
0.300000	106.730187
0.350000	102.805638
0.400000	100.852107
0.450000	100.267623
0.500000	100.047711
0.550000	100.116235
0.600000	100.170861
0.650000	102.005917
0.700000	103.812686
0.750000	114.419686
0.800000	125.494842
0.850000	157.245179
0.900000	190.257750
0.950000	244.724082
1.000000	300.000000


# t = 0.20 hr
# x	T
0.000000	300.000000
0.050000	261.082565
0.100000	223.854011
0.150000	191.895298
0.200000	163.948551
0.250000	143.377950
0.300000	127.006237
0.350000	116.779282
0.400000	109.546152
0.450000	106.198965
0.500000	104.724313
0.550000	106.159654
0.600000	109.369254
0.650000	116.662369
0.700000	126.657026
0.750000	143.204646
0.800000	163.517897
0.850000	191.730999
0.900000	223.545322
0.950000	261.013967
1.000000	300.000000


# t = 0.30 hr
# x	T
0.000000	300.000000
0.050000	267.988500
0.100000	236.939228
0.150000	208.940569
0.200000	183.435374
0.250000	162.784972
0.300000	145.291350
0.350000	132.879512
0.400000	123.597032
0.450000	118.724494
0.500000	116.869106
0.550000	118.837770
0.600000	124.106775
0.650000	133.185850
0.700000	146.160125
0.750000	163.183240
0.800000	184.358805
0.850000	209.278704
0.900000	237.537408
0.950000	268.121429
1.000000	300.000000


# t = 0.40 hr
# x	T
0.000000	300.000000
0.050000	272.269906
0.100000	245.222188
0.150000	220.268374
0.200000	197.195704
0.250000	177.696241
0.300000	160.897898
0.350000	148.281367
0.400000	138.848102
0.450000	133.518396
0.500000	131.723399
0.550000	133.660347
0.600000	139.486878
0.650000	148.656391
0.700000	161.946728
0.750000	178.166585
0.800000	198.263418
0.850000	220.654384
0.900000	245.891519
0.950000	272.418646
1.000000	300.000000


