Initial Condition       Halfway Point        Final Condition
---------------------------------------------------------------
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 2.0000000				 0.0000000				 0.0000000
 4.0000000				 0.0000000				 0.0000000
 6.0000000				 0.0000000				 0.0000000
 8.0000000				 0.0000000				 0.0000000
10.0000000				 0.0000000				 0.0000000
12.0000000				 0.0000000				 0.0000000
14.0000000				 0.0000000				 0.0000000
16.0000000				 0.0000000				 0.0000000
18.0000000				 0.0000000				 0.0000000
20.0000000				 0.0000000				 0.0000000
18.0000000				 0.0000000				 0.0000000
16.0000000				 0.0000000				 0.0000000
14.0000000				 0.0000000				 0.0000000
12.0000000				 0.0000000				 0.0000000
10.0000000				 0.0000000				 0.0000000
 8.0000000				 2.0000000				 0.0000000
 6.0000000				 4.0000000				 0.0000000
 4.0000000				 6.0000000				 0.0000000
 2.0000000				 8.0000000				 0.0000000
 0.0000000				10.0000000				 0.0000000
 0.0000000				12.0000000				 0.0000000
 0.0000000				14.0000000				 0.0000000
 0.0000000				16.0000000				 0.0000000
 0.0000000				18.0000000				 0.0000000
 0.0000000				20.0000000				 0.0000000
 0.0000000				18.0000000				 0.0000000
 0.0000000				16.0000000				 0.0000000
 0.0000000				14.0000000				 0.0000000
 0.0000000				12.0000000				 0.0000000
 0.0000000				10.0000000				 0.0000000
 0.0000000				 8.0000000				 2.0000000
 0.0000000				 6.0000000				 4.0000000
 0.0000000				 4.0000000				 6.0000000
 0.0000000				 2.0000000				 8.0000000
 0.0000000				 0.0000000				10.0000000
 0.0000000				 0.0000000				12.0000000
 0.0000000				 0.0000000				14.0000000
 0.0000000				 0.0000000				16.0000000
 0.0000000				 0.0000000				18.0000000
 0.0000000				 0.0000000				20.0000000
 0.0000000				 0.0000000				18.0000000
 0.0000000				 0.0000000				16.0000000
 0.0000000				 0.0000000				14.0000000
 0.0000000				 0.0000000				12.0000000
 0.0000000				 0.0000000				10.0000000
 0.0000000				 0.0000000				 8.0000000
 0.0000000				 0.0000000				 6.0000000
 0.0000000				 0.0000000				 4.0000000
 0.0000000				 0.0000000				 2.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
