# t = 0.00 hr
# x	T
0.000000	300.000000
0.050000	100.000000
0.100000	100.000000
0.150000	100.000000
0.200000	100.000000
0.250000	100.000000
0.300000	100.000000
0.350000	100.000000
0.400000	100.000000
0.450000	100.000000
0.500000	100.000000
0.550000	100.000000
0.600000	100.000000
0.650000	100.000000
0.700000	100.000000
0.750000	100.000000
0.800000	100.000000
0.850000	100.000000
0.900000	100.000000
0.950000	100.000000
1.000000	300.000000


# t = 0.10 hr
# x	T
0.000000	300.000000
0.050000	221.932717
0.100000	174.348612
0.150000	145.351661
0.200000	127.692625
0.250000	116.956745
0.300000	110.460051
0.350000	106.578370
0.400000	104.341281
0.450000	103.189513
0.500000	102.835122
0.550000	103.189513
0.600000	104.341281
0.650000	106.578370
0.700000	110.460051
0.750000	116.956745
0.800000	127.692625
0.850000	145.351661
0.900000	174.348612
0.950000	221.932717
1.000000	300.000000


# t = 0.20 hr
# x	T
0.000000	300.000000
0.050000	251.547986
0.100000	210.499789
0.150000	178.489387
0.200000	154.763416
0.250000	137.805143
0.300000	126.058969
0.350000	118.212525
0.400000	113.274620
0.450000	110.570049
0.500000	109.710613
0.550000	110.570049
0.600000	113.274620
0.650000	118.212525
0.700000	126.058969
0.750000	137.805143
0.800000	154.763416
0.850000	178.489387
0.900000	210.499789
0.950000	251.547986
1.000000	300.000000


# t = 0.30 hr
# x	T
0.000000	300.000000
0.050000	263.068813
0.100000	229.017832
0.150000	199.596362
0.200000	175.451636
0.250000	156.478964
0.300000	142.174749
0.350000	131.899477
0.400000	125.045945
0.450000	121.135243
0.500000	119.865840
0.550000	121.135243
0.600000	125.045945
0.650000	131.899477
0.700000	142.174749
0.750000	156.478964
0.800000	175.451636
0.850000	199.596362
0.900000	229.017832
0.950000	263.068813
1.000000	300.000000


# t = 0.40 hr
# x	T
0.000000	300.000000
0.050000	269.301509
0.100000	240.161192
0.150000	213.806715
0.200000	191.004826
0.250000	172.091234
0.300000	157.080710
0.350000	145.796677
0.400000	137.986943
0.450000	133.412459
0.500000	131.907279
0.550000	133.412459
0.600000	137.986943
0.650000	145.796677
0.700000	157.080710
0.750000	172.091234
0.800000	191.004826
0.850000	213.806715
0.900000	240.161192
0.950000	269.301509
1.000000	300.000000


