0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	100.000000000	
0.000000000	1.982967972	4.395540020	7.955287678	14.323854237	28.178370285	64.655468540	78.416305853	84.587666195	87.824319775	89.746488736	90.996984287	91.865096512	92.496335360	92.970993155	93.336858789	93.624161020	93.852936429	94.036968000	94.186065650	94.307414425	94.406362819	94.486932817	94.552196218	94.604527925	94.645751940	94.677245097	94.700029120	94.714832343	94.722120851	94.722120851	
0.000000000	3.536329290	7.643907931	13.101766567	21.161751252	33.734136601	52.027205672	64.422123401	72.110037956	76.963079738	80.164640749	82.376399353	83.967088808	85.149208493	86.050746836	86.752315004	87.306884456	87.750593887	88.108835789	88.399892506	88.637257653	88.831099675	88.989152043	89.117323913	89.220175009	89.301236128	89.363194919	89.408038704	89.437180039	89.451529702	89.451529702	
0.000000000	4.518442773	9.541981845	15.646117609	23.487277498	33.569226705	45.297050136	55.134925514	62.467335123	67.753352943	71.572541388	74.376838266	76.477698744	78.082716733	79.330433549	80.314713949	81.100492587	81.733770648	82.247875310	82.667368489	83.010629740	83.291656642	83.521249323	83.707753580	83.857614818	83.975832621	84.066255579	84.131745930	84.174322957	84.195289960	84.195289960	
0.000000000	4.995467542	10.359468772	16.453421720	23.571995838	31.758475887	40.456871045	48.353154252	54.870986806	60.010496667	63.995377863	67.080673574	69.484102401	71.373562485	72.873606730	74.075583502	75.046553583	75.836146808	76.481568610	77.011054150	77.446200740	77.803667940	78.096463973	78.334807984	78.526674555	78.678238799	78.794266806	78.878357662	78.933065946	78.960018593	78.960018593	
0.000000000	5.103949988	10.447015084	16.236122445	22.588789659	29.435784990	36.418826625	42.949862466	48.652935044	53.422238974	57.317830178	60.466406128	63.004439347	65.053792975	66.714887983	68.067492875	69.173946942	70.082657782	70.831243801	71.449119649	71.959408577	72.380306157	72.726165223	73.008383833	73.236013904	73.416143687	73.554225312	73.654375855	73.719563360	73.751694724	73.751694724	
0.000000000	4.973314051	10.088510060	15.455273053	21.111268962	26.977033245	32.832772131	38.374553489	43.368668133	47.707667635	51.387281386	54.462716900	57.013474735	59.122236672	60.864633753	62.305605968	63.499119957	64.489239336	65.311580708	65.994819436	66.562064690	67.031949521	67.419449518	67.736564768	67.992901690	68.196094065	68.352083638	68.465353305	68.539128748	68.575503986	68.575503986	
0.000000000	4.700798060	9.478432462	14.385188086	19.423991652	24.528311696	29.560656560	34.346902910	38.739541972	42.652495510	46.060878658	48.983684518	51.464542901	53.557075724	55.315766857	56.791136332	58.027719966	59.063647895	59.930998525	60.656461591	61.262089794	61.766023291	62.183121189	62.525490174	62.802925737	63.023267176	63.192669603	63.315816981	63.396091135	63.435688697	63.435688697	
0.000000000	4.351448445	8.739231385	13.183048273	17.671198895	22.151578316	26.534644382	30.712842127	34.590086907	38.101911314	41.220078079	43.946587703	46.303904055	48.325758118	50.050256089	51.515462639	52.756946275	53.806614504	54.692322835	55.437961157	56.063802773	56.586913372	57.021519194	57.379360722	57.670050569	57.901375475	58.079504891	58.209152962	58.293732609	58.335472263	58.335472263	
0.000000000	3.965766747	7.943995397	11.936572910	15.926178879	19.872156127	23.713496987	27.379742776	30.806062221	33.944971343	36.770913385	39.278696833	41.478761535	43.391792588	45.043993837	46.463501077	47.678031266	48.713567376	49.593682901	50.339220869	50.968266114	51.496345994	51.936676998	52.300352299	52.596535127	52.832698533	53.014829385	53.147548977	53.234209382	53.276996748	53.276996748	
0.000000000	3.567628539	7.134411946	10.693052833	14.224785762	17.697397499	21.067450361	24.286532282	27.309434172	30.101043886	32.639932928	34.918476214	36.940613025	38.718701586	40.270477633	41.616482276	42.778051409	43.775960771	44.629678610	45.356967433	45.973644719	46.493523190	46.928528304	47.288845418	47.583014528	47.818045130	47.999578091	48.132009900	48.218554920	48.261307816	48.261307816	
0.000000000	3.170332566	6.332989797	9.476446318	12.582478679	15.625180088	18.572420408	21.389537470	24.044051412	26.509783367	28.769336749	30.814728034	32.646488479	34.271854150	35.702742622	36.953962233	38.041731627	38.982493182	39.792098937	40.485366468	41.075826148	41.575542757	41.995065706	42.343509330	42.628632502	42.856874011	43.033428966	43.162365801	43.246691125	43.288369971	43.288369971	
0.000000000	2.780702763	5.550762590	8.297285718	11.003519606	13.648395062	16.207480529	18.655172720	20.967498136	23.124683483	25.112848053	26.924617396	28.558811766	30.019485148	31.314631011	32.454889500	33.452456011	34.320180445	35.070828334	35.716580535	36.268775471	36.737743439	37.132660328	37.461508900	37.731151362	37.947374773	38.114883050	38.237344040	38.317482100	38.357107594	38.357107594	
0.000000000	2.401717147	4.792070581	7.158408405	9.485919608	11.757411085	13.953934186	16.056159615	18.046084922	19.908622344	21.632752204	23.212061352	24.644662823	25.932666781	27.081394576	28.098482605	28.993040073	29.774973109	30.454430958	31.041321054	31.544978164	31.974027217	32.336294769	32.638682309	32.887116378	33.086620909	33.241363639	33.354622140	33.428795274	33.465477910	33.465477910	
